site,date,Year,DO.obs,DO.sat,depth,temp.water,discharge,PARmax,PARsum,temp.watermax
Tobacco,2020-08-21,2020,6.696927083,9.328234665,0.318870107,18.72688542,0.42901674,899.4979919,31038.82956,19.428
Tobacco,2020-08-22,2020,6.533520833,9.252968691,0.310691316,19.12605208,0.392621198,895.6209394,30802.33874,19.579
Tobacco,2020-08-23,2020,6.1153125,9.067991056,0.306255173,20.14532292,0.373857156,891.6701015,30565.04229,21.034
Tobacco,2020-08-24,2020,5.499885417,8.949278161,0.304336504,20.80640625,0.365927031,887.6457325,30327.45955,21.644
Tobacco,2020-08-25,2020,5.192604167,8.932863815,0.30242201,20.89978125,0.358176104,883.5481408,30086.48177,21.71
Tobacco,2020-08-26,2020,5.109177083,8.944105976,0.310122032,20.835125,0.390149167,879.3776905,29842.15529,21.418
Tobacco,2020-08-27,2020,4.920979167,8.875687587,0.304101455,21.22740625,0.365049188,875.1348028,29594.52878,21.978
Tobacco,2020-08-28,2020,4.572166667,9.153111336,0.369637776,19.66692708,0.73887351,870.8483508,29343.65333,20.474
Tobacco,2020-08-29,2020,5.32878125,9.379150014,0.339422495,18.45805208,0.535143469,866.5286033,29089.58243,19.017
Tobacco,2020-08-30,2020,5.9584375,9.523505832,0.315064177,17.71425,0.411836052,862.139466,28832.37199,18.58
Tobacco,2020-08-31,2020,5.86996875,9.745439201,0.354174145,16.60503125,0.625986135,857.6815297,28577.15248,17.13
Tobacco,2020-09-01,2020,7.00265625,9.971629794,0.324955027,15.52235417,0.458249865,853.1554459,28322.68067,16.034
Tobacco,2020-09-02,2020,7.362385417,9.92596891,0.311878289,15.7490625,0.397786208,848.5619267,28067.24637,16.579
Tobacco,2020-09-03,2020,7.113114583,9.904380466,0.315689552,15.84139583,0.414513063,843.9017462,27808.98367,16.536
Tobacco,2020-09-04,2020,7.070916667,9.94659708,0.306955746,15.64500521,0.376851594,839.1757412,27547.95702,16.545
Tobacco,2020-09-05,2020,7.33040625,10.00658767,0.302455295,15.36636458,0.358297594,834.3848117,27284.23326,16.341
Tobacco,2020-09-06,2020,7.19840625,10.10021901,0.302131278,14.92825,0.35697401,829.5299216,27017.8817,15.461
Tobacco,2020-09-07,2020,7.322385417,10.18736315,0.299875148,14.53032292,0.347999646,824.6120993,26752.03019,14.955
Tobacco,2020-09-08,2020,7.486125,10.44042226,0.299360429,13.41326042,0.345958052,819.6324374,26487.36262,13.969
Tobacco,2020-09-09,2020,7.608885417,10.69677267,0.299907718,12.33109375,0.348110917,814.5920937,26220.32111,12.78
Tobacco,2020-09-10,2020,7.92634375,10.78011184,0.299292674,11.9918125,0.345698271,809.492291,25950.98117,12.798
Tobacco,2020-09-11,2020,8.020885417,10.74614619,0.299024996,12.13203125,0.344705198,804.3343166,25679.4206,12.93
Tobacco,2020-09-12,2020,7.75921875,10.65512256,0.345911737,12.50198958,0.57422175,799.119523,25407.98376,12.684
Tobacco,2020-09-13,2020,8.276,10.51524236,0.331851163,13.0968125,0.494910427,793.8493271,25136.6549,13.908
Tobacco,2020-09-14,2020,8.626729167,10.58273134,0.310881618,12.80751042,0.393453354,788.5252099,24865.39739,13.482
Tobacco,2020-09-15,2020,8.768520833,10.47722404,0.305569602,13.26005208,0.371029052,783.1487158,24597.09109,13.856
Tobacco,2020-09-16,2020,8.510848958,10.31849187,0.302880974,13.96088542,0.360010323,777.7214526,24327.00622,14.662
Tobacco,2020-09-17,2020,8.01153125,10.50227079,0.300491229,13.1524375,0.350427063,772.24509,24055.22968,14.004
Tobacco,2020-09-18,2020,8.10815625,10.79737647,0.299257956,11.92207292,0.345556406,766.7213591,23781.85035,12.789
Tobacco,2020-09-19,2020,8.2406875,11.08578086,0.299223647,10.77165625,0.3454205,761.1520513,23506.95908,11.198
Tobacco,2020-09-20,2020,8.596020833,11.11559604,0.297984928,10.6575625,0.340587323,755.5390173,23230.64858,10.983
Tobacco,2020-09-21,2020,8.620229167,10.80336212,0.296874472,11.90025,0.336285594,749.8841656,22954.32016,12.454
Tobacco,2020-09-22,2020,8.158114583,10.55568857,0.29638874,12.92614583,0.334418469,744.1894612,22682.32131,13.734
Tobacco,2020-09-23,2020,7.705375,10.43770776,0.296050082,13.43088542,0.333118875,738.4569245,22411.79899,14.091
Tobacco,2020-09-24,2020,7.37134375,10.31216711,0.296869511,13.97353646,0.336273026,732.6886291,22142.13573,14.5425
Tobacco,2020-09-25,2020,6.97640625,10.10821597,0.380056098,14.8925,0.958788219,726.8867007,21871.53229,15.384
Tobacco,2020-09-26,2020,6.799802083,10.10479522,0.377073379,14.90405208,0.76724901,721.0533147,21600.08734,15.092
Tobacco,2020-09-27,2020,7.084572917,10.08995355,0.351306496,14.97410417,0.601786677,715.1906949,21327.90093,15.607
Tobacco,2020-09-28,2020,7.373645833,10.19952016,0.324375668,14.47490625,0.454724719,709.3011111,21055.23037,14.791
Tobacco,2020-09-29,2020,7.47328125,10.40042234,0.320506656,13.58709375,0.436384073,703.3868772,20788.59362,13.935
Tobacco,2020-09-30,2020,7.677052083,10.63377657,0.323648974,12.59221875,0.45110874,697.450349,20521.4901,12.912
Tobacco,2020-10-01,2020,8.570979167,10.94163603,0.325907346,11.34096875,0.46193999,691.493922,20254.02122,11.993
Tobacco,2020-10-02,2020,9.180947917,11.39945818,0.331890877,9.587739583,0.491530021,685.520029,19986.28939,10.367
Tobacco,2020-10-03,2020,9.61715625,11.69560246,0.327996071,8.514885417,0.472147677,679.5311378,19718.39792,8.776
Tobacco,2020-10-04,2020,9.769604167,11.81896021,0.319115251,8.083604167,0.430033021,673.5297489,19454.55094,8.449
Tobacco,2020-10-05,2020,9.891416667,11.79349199,0.317195859,8.174989583,0.421320646,667.5183927,19191.26996,8.571
Tobacco,2020-10-06,2020,9.49325,11.49573851,0.323715603,9.234614583,0.451778021,661.499627,18932.49428,9.682
Tobacco,2020-10-07,2020,9.044291667,11.3264652,0.318911886,9.856489583,0.429691771,655.476035,18676.0401,10.267
Tobacco,2020-10-08,2020,9.07528125,11.33501811,0.312503106,9.825197917,0.400863646,649.4502219,18419.89961,10.404
Tobacco,2020-10-09,2020,9.0236875,11.23152947,0.337063329,10.21666667,0.51940499,643.4248127,18164.17583,10.802
Tobacco,2020-10-10,2020,8.762875,11.28621634,0.315888251,10.007875,0.415477281,637.4024497,17908.97201,10.34
Tobacco,2020-10-11,2020,8.813052083,11.33370124,0.312448568,9.830645833,0.401151135,631.3857893,17654.39162,10.349
Tobacco,2020-10-12,2020,8.689145833,11.41788814,0.519439521,9.519291667,2.553174865,625.4028242,17400.5382,10.012
Tobacco,2020-10-13,2020,9.523791667,11.81739641,0.379852026,8.089333333,0.783354542,619.4515352,17147.51529,8.636
Tobacco,2020-10-14,2020,9.810177083,12.10522236,0.417915782,7.112322917,1.100880271,613.5116609,16903.83642,7.667
Tobacco,2020-10-15,2020,9.98240625,12.26381081,0.427435096,6.59215625,1.18298874,607.5858343,16663.38289,6.989
Tobacco,2020-10-16,2020,10.503625,12.69462472,0.38343463,5.230604167,0.803530375,601.6766926,16423.99066,5.599
Tobacco,2020-10-17,2020,10.83763542,13.00536793,0.378894843,4.2981875,0.772416396,595.7868752,16185.75882,4.775
Tobacco,2020-10-18,2020,10.88464583,12.96277908,0.377474073,4.42396875,0.761957104,589.9190207,15948.78607,4.655
Tobacco,2020-10-19,2020,11.08532143,13.1344185,0.358745252,3.922089286,0.640415071,584.0757647,15713.1706,4.211
Traprock,2020-06-11,2020,NA,NA,0.504322045,NA,2.044268457,873.8779352,10507.27783,NA
Traprock,2020-06-12,2020,9.202941667,10.66174645,0.467393767,12.484225,1.578161266,1003.532083,38471.43374,NA
Traprock,2020-06-13,2020,9.273322917,10.75029148,0.435546062,12.13693229,1.240424195,1004.041715,38516.22864,13.992
Traprock,2020-06-14,2020,9.163776042,10.65478452,0.414184403,12.54348438,1.045008641,1004.530999,38556.40422,14.701
Traprock,2020-06-15,2020,8.956088542,10.4669185,0.393020683,13.34483333,0.873544397,1004.969689,38591.96268,15.285
Traprock,2020-06-16,2020,8.412703125,9.925748599,0.380662021,15.80996354,0.783550004,1005.353402,38622.90606,18.149
Traprock,2020-06-17,2020,8.145953125,9.713122268,0.369952552,16.82289583,0.710958656,1005.682284,38649.23628,19.086
Traprock,2020-06-18,2020,8.052802083,9.627712484,0.362375304,17.24676563,0.662643083,1005.956458,38670.97045,19.396
Traprock,2020-06-19,2020,8.218291667,9.838236409,0.357856987,16.16204688,0.6348867,1006.176024,38689.03552,17.107
Traprock,2020-06-20,2020,8.562192708,10.22924749,0.358416267,14.34257292,0.638278819,1006.341058,38702.3858,14.8045
Traprock,2020-06-21,2020,8.492432292,10.00805364,0.358592423,15.39491667,0.639340699,1006.451612,38711.02144,17.242
Traprock,2020-06-22,2020,8.449578125,9.915889892,0.362549289,15.81064063,0.664796341,1006.507711,38714.94236,17.471
Traprock,2020-06-23,2020,8.566015625,10.08443013,0.37163958,15.01929167,0.724409146,1006.509358,38714.14832,16.5135
Traprock,2020-06-24,2020,8.640708333,10.11031471,0.359206752,14.91783333,0.643352249,1006.456532,38708.63885,16.891
Traprock,2020-06-25,2020,8.664015625,10.03799011,0.352105202,15.26126042,0.601791416,1006.349186,38698.41328,17.183
Traprock,2020-06-26,2020,8.634270833,9.911214287,0.342333349,15.84964583,0.546101671,1006.187247,38683.47072,17.487
Traprock,2020-06-27,2020,8.315109375,9.678198862,0.337170466,16.96807292,0.518522268,1005.970621,38663.81011,18.8295
Traprock,2020-06-28,2020,8.50971875,9.698739483,0.334270872,16.87363542,0.503478957,1005.699186,38639.43019,18.851
Traprock,2020-06-29,2020,8.430453125,9.701969303,0.335461279,16.84619792,0.509820745,1005.372798,38610.3295,18.153
Traprock,2020-06-30,2020,8.31971875,9.423745936,0.347665637,18.25736979,0.575598358,1004.991288,38576.50643,19.9395
Traprock,2020-07-01,2020,8.204661458,9.281549175,0.340026988,19.01578646,0.533713062,1004.554465,38537.95921,20.976
Traprock,2020-07-02,2020,8.243442708,9.213738158,0.329793867,19.37749479,0.481090972,1004.062112,38494.68594,21.231
Traprock,2020-07-03,2020,8.0149375,9.188665627,0.325167115,19.50681771,0.458408019,1003.51399,38446.68459,21.377
Traprock,2020-07-04,2020,8.088828125,9.238035117,0.325076576,19.23222917,0.457965569,1002.909839,38393.95306,20.943
Traprock,2020-07-05,2020,8.181427083,9.283468852,0.332775166,18.98214583,0.49766811,1002.249376,38336.48916,20.287
Traprock,2020-07-06,2020,7.906234375,9.424832804,0.371382086,18.22290104,0.735470404,1001.532296,38274.29067,18.9975
Traprock,2020-07-07,2020,7.904520833,9.326561516,0.367444503,18.77034375,0.697272194,1000.758272,38208.13986,20.809
Traprock,2020-07-08,2020,7.686964286,9.800586009,0.348507364,16.33546429,0.580612795,999.9269609,38137.66004,NA
Traprock,2020-07-09,2020,NA,NA,0.372478179,NA,0.728627172,999.037996,38062.55773,NA
Traprock,2020-07-10,2020,NA,NA,0.349064429,NA,0.58385743,998.0909937,37982.83113,NA
Traprock,2020-07-11,2020,NA,NA,0.335670801,NA,0.510853129,997.0855524,37898.47854,NA
Traprock,2020-07-12,2020,NA,NA,0.329994523,NA,0.481946375,996.0212532,37809.49836,NA
Traprock,2020-07-13,2020,NA,NA,0.329623215,NA,0.480265064,994.8976613,37715.88918,NA
Traprock,2020-07-14,2020,NA,NA,0.372481541,NA,0.733612112,993.7143266,37619.10136,NA
Traprock,2020-07-15,2020,NA,NA,0.368361176,NA,0.702493107,992.4707849,37518.81017,NA
Traprock,2020-07-16,2020,NA,NA,0.346213773,NA,0.567634252,991.1665592,37413.96311,NA
Traprock,2020-07-17,2020,NA,NA,0.337692516,NA,0.52161942,989.8011603,37304.55851,NA
Traprock,2020-07-18,2020,NA,NA,0.369647927,NA,0.726591901,988.3740883,37190.59505,NA
Traprock,2020-07-19,2020,NA,NA,0.414293893,NA,1.053857648,986.884834,37072.0719,NA
Traprock,2020-07-20,2020,8.225054054,9.543177783,0.365884653,17.63572973,0.685768485,985.3328796,36948.98867,NA
Traprock,2020-07-21,2020,8.619854167,10.11390778,0.437561678,14.86409375,1.678597487,983.7177006,36821.34557,15.33
Traprock,2020-07-22,2020,8.335833333,9.918554665,0.650754254,15.7775,5.229320226,982.038767,36689.14338,16.431
Traprock,2020-07-23,2020,8.26965625,9.797652086,0.469663671,16.36457292,1.616005516,980.2955444,36552.38359,17.591
Traprock,2020-07-24,2020,8.153479167,9.676726431,0.419566002,16.96178125,1.092970255,978.4874958,36411.06839,18.484
Traprock,2020-07-25,2020,7.859916667,9.377543504,0.411023813,18.4813125,1.033032986,976.6140829,36265.20075,19.741
Traprock,2020-07-26,2020,7.7554375,9.147319447,0.446225577,19.70788542,1.359649806,974.6747679,36116.78259,20.828
Traprock,2020-07-27,2020,7.716270833,9.271279053,0.395014607,19.04385417,0.890622979,972.6690147,35965.21206,20.586
Traprock,2020-07-28,2020,7.90778125,9.487823277,0.373553714,17.90940625,0.73496896,970.5962909,35811.00038,19.356
Traprock,2020-07-29,2020,8.088395833,9.632758205,0.36289156,17.18607292,0.665887718,968.4560691,35654.03887,18.862
Traprock,2020-07-30,2020,8.195489583,9.691092121,0.35120771,16.90169792,0.595803589,966.2478288,35492.72109,18.601
Traprock,2020-07-31,2020,8.356541667,9.789583324,0.343134181,16.40850521,0.55037869,963.971058,35327.05374,17.709
Traprock,2020-08-01,2020,8.5694375,9.738411314,0.375672865,16.66717708,0.867969524,961.6252553,35157.04468,17.945
Traprock,2020-08-02,2020,8.419447917,9.757508079,0.527827246,16.55401042,2.492057132,959.2099312,34982.70303,17.65
Traprock,2020-08-03,2020,9.237364583,9.964984544,0.429855735,15.56241667,1.189129456,956.72461,34804.03917,16.788
Traprock,2020-08-04,2020,8.825791667,10.1791072,0.394541473,14.58189583,0.88652294,954.1688322,34621.06485,15.929
Traprock,2020-08-05,2020,9.183854167,10.18507694,0.376092492,14.76588542,0.751811569,951.5421554,34433.79325,23.668
Traprock,2020-08-06,2020,8.961010417,9.583567614,0.371539171,18.06215625,0.721547967,948.8441571,34244.03128,30.353
Traprock,2020-08-07,2020,8.513989583,9.076140402,0.360261661,20.86978021,0.649605547,946.074436,34052.75565,34.737
Traprock,2020-08-08,2020,8.314916667,9.353257033,0.384270284,18.75872917,0.811247394,943.2326141,33857.33508,30.353
Traprock,2020-08-09,2020,8.11325,9.318892021,0.462786189,18.90921875,1.891622563,940.3183388,33660.04598,27.737
Traprock,2020-08-10,2020,4.860010417,10.29501207,0.597780005,18.11457292,3.930433597,937.3312844,33460.31618,18.719
Traprock,2020-08-11,2020,7.127385417,9.532516428,0.446850746,17.67221875,1.362392998,934.2711544,33256.53678,18.744
Traprock,2020-08-12,2020,7.722302083,9.641640625,0.39325762,17.12461458,0.878794808,931.1376834,33048.72968,18.29
Traprock,2020-08-13,2020,8.023625,9.573075207,0.371954577,17.47621875,0.724202669,927.9306387,32836.91866,18.845
Traprock,2020-08-14,2020,8.012104167,9.46863838,0.381432226,18.01794792,0.791101156,924.6498226,32621.12942,19.574
Traprock,2020-08-15,2020,7.951541667,9.452944125,0.365931203,18.0843125,0.685679995,921.2950741,32402.51359,19.339
Traprock,2020-08-16,2020,8.179416667,9.689606829,0.34841493,16.89346875,0.579934371,917.8662709,32184.22152,18.156
Traprock,2020-08-17,2020,8.366625,9.852950181,0.338882328,16.10166667,0.527577751,914.363331,31962.12943,17.49
Traprock,2020-08-18,2020,8.592145833,10.04472632,0.33212545,15.19695833,0.492624176,910.7862148,31736.26913,16.269
Traprock,2020-08-19,2020,8.639875,10.17180357,0.353228184,14.60347917,0.61102388,907.134927,31506.67452,15.261
Traprock,2020-08-20,2020,8.654239583,10.15569024,0.367424161,14.67386458,0.694853465,903.409518,31274.63639,15.158
Traprock,2020-08-21,2020,8.70284375,9.938278093,0.351560663,15.69360417,0.597986344,899.6100859,31041.8618,16.762
Traprock,2020-08-22,2020,8.799322917,9.842845009,0.341257646,16.142375,0.540290823,895.7367781,30805.49097,17.16
Traprock,2020-08-23,2020,8.74103125,9.704512857,0.333984396,16.82963542,0.50212211,891.7897931,30565.59635,18.139
Traprock,2020-08-24,2020,8.878458333,9.719965823,0.328898742,16.73369792,0.476548482,887.7693818,30328.13726,17.507
Traprock,2020-08-25,2020,9.208635417,9.786311392,0.325452597,16.41390625,0.459764867,883.675849,30087.28633,17.49
Traprock,2020-08-26,2020,9.6463125,9.850795978,0.32504899,16.10484375,0.457818085,879.5095554,29843.08978,16.881
Traprock,2020-08-27,2020,10.05570833,9.718950837,0.322359997,16.74194792,0.445075516,875.2709183,29595.59621,17.785
Traprock,2020-08-28,2020,10.07963542,10.0915309,0.335214908,14.96566667,0.509732255,870.9604133,29344.85657,15.63
Traprock,2020-08-29,2020,11.08497917,10.17867538,0.341447109,14.57620833,0.541559181,866.5785755,29090.92422,15.561
Traprock,2020-08-30,2020,10.50515625,10.43344973,0.327439627,13.45164583,0.469469277,862.1260004,28833.85495,14.4
Traprock,2020-08-31,2020,10.25997917,10.6961899,0.376407355,12.33529167,0.782399633,857.6496045,28576.89081,12.963
Traprock,2020-09-01,2020,11.06475,10.56606136,0.386844921,12.88460417,0.830862691,853.1280049,28324.49354,13.767
Traprock,2020-09-02,2020,10.45607292,10.30436278,0.363515596,14.02245833,0.670164738,848.5390452,28069.2081,15.287
Traprock,2020-09-03,2020,9.525692708,10.36393297,0.353901675,13.75496354,0.611436833,843.8834948,27811.09634,14.926
Traprock,2020-09-04,2020,8.985697917,10.49819908,0.341121027,13.17886458,0.539759883,839.1621857,27550.22254,14.357
Traprock,2020-09-05,2020,9.188625,10.65773504,0.328476873,12.50811458,0.474542707,834.3760129,27286.65342,13.645
Traprock,2020-09-06,2020,9.208416667,10.72230731,0.325569047,12.24142708,0.460325304,829.5259353,27020.4581,13.322
Traprock,2020-09-07,2020,9.423791667,10.76747957,0.326945165,12.04301042,0.466991555,824.6129759,26751.93769,12.629
Traprock,2020-09-08,2020,9.964458333,11.17117913,0.319712261,10.44383333,0.432745901,819.6382221,26487.4274,10.783
Traprock,2020-09-09,2020,10.22489583,11.42012417,0.315159422,9.509864583,0.412127716,814.6028263,26220.54442,9.947
Traprock,2020-09-10,2020,10.19557292,11.38605908,0.312203505,9.648604167,0.399149174,809.5080055,25951.36407,10.674
Traprock,2020-09-11,2020,10.14160417,11.28071105,0.310514375,10.05236458,0.391833995,804.3550418,25680.67298,11.062
Traprock,2020-09-12,2020,9.477958333,11.09700759,0.334057935,10.73005208,0.507667487,799.1452817,25411.55393,11.152
Traprock,2020-09-13,2020,9.600135417,10.84913632,0.373913987,11.71695833,0.738597053,793.8801363,25140.38796,12.743
Traprock,2020-09-14,2020,9.842302083,10.98496278,0.345276387,11.17319792,0.562472332,788.5610808,24867.25891,11.912
Traprock,2020-09-15,2020,9.485489583,10.70588296,0.332834222,12.31602083,0.496399752,783.189654,24598.29292,13.471
Traprock,2020-09-16,2020,9.33946875,10.73205597,0.321893747,12.1915625,0.443010748,777.7674573,24328.37018,13.016
Traprock,2020-09-17,2020,9.83921875,11.27263975,0.312910949,10.063875,0.402275823,772.2961548,24056.75558,10.792
Traprock,2020-09-18,2020,10.24216667,11.64915486,0.306928344,8.686958333,0.376672698,766.7774714,23783.53783,9.322
Traprock,2020-09-19,2020,10.29494792,11.67211141,0.304639582,8.601395833,0.367174765,761.2131926,23508.80758,9.174
Traprock,2020-09-20,2020,10.18828125,11.39179662,0.302311575,9.6254375,0.357735825,755.605163,23232.65737,10.42
Traprock,2020-09-21,2020,9.633885417,10.90909354,0.299481559,11.48096875,0.346497587,749.9552851,22955.18155,12.302
Traprock,2020-09-22,2020,9.252541667,10.72104045,0.297931988,12.23536458,0.340391773,744.2655182,22682.75089,12.98
Traprock,2020-09-23,2020,9.456989583,10.84505388,0.295974069,11.73466667,0.332840621,738.5378764,22414.28117,12.443
Traprock,2020-09-24,2020,9.513666667,10.79181925,0.29637162,11.94066667,0.334374448,732.7744276,22144.77257,13.671
Traprock,2020-09-25,2020,8.99365625,10.57518951,0.301511458,12.84526042,0.355671057,726.9772915,21874.32213,13.567
Traprock,2020-09-26,2020,8.781427083,10.59856208,0.326854909,12.73922917,0.467787966,721.1486378,21603.02834,12.998
Traprock,2020-09-27,2020,8.786885417,10.5592682,0.35469118,12.90759375,0.616333283,715.2906846,21330.99107,13.471
Traprock,2020-09-28,2020,8.886041667,10.70260154,0.335160097,12.30660417,0.508345911,709.405696,21058.3115,12.726
Traprock,2020-09-29,2020,8.956760417,10.9006102,0.329066498,11.50234375,0.477315396,703.4959803,20789.10496,11.867
Traprock,2020-09-30,2020,9.335270833,11.09284205,0.373169337,10.74676042,0.740189874,697.5638878,20522.14412,11.34
Traprock,2020-10-01,2020,9.71478125,11.35281653,0.368053793,9.764291667,0.698806021,691.6118088,20254.81536,10.42
Traprock,2020-10-02,2020,10.21267708,11.77335733,0.360285524,8.244,0.64984152,685.6421707,19987.22094,8.757
Traprock,2020-10-03,2020,10.4176875,11.92192251,0.347487812,7.7313125,0.574565974,679.6574363,19721.79392,8.214
Traprock,2020-10-04,2020,10.57726042,12.04940328,0.340851009,7.300322917,0.538137565,673.660101,19458.58797,7.932
Traprock,2020-10-05,2020,10.27638542,11.8116005,0.335355352,8.1305,0.509083328,667.6526902,19195.43272,9.248
Traprock,2020-10-06,2020,9.771052083,11.48735597,0.333281601,9.269583333,0.49846452,661.6377574,18933.92599,9.983
Traprock,2020-10-07,2020,9.78875,11.48819094,0.329091287,9.260354167,0.477492376,655.6178809,18677.59186,9.736
Traprock,2020-10-08,2020,9.88103125,11.56886896,0.32434295,8.969666667,0.45448496,649.5956616,18421.56784,9.608
Traprock,2020-10-09,2020,9.743677083,11.39646567,0.327449248,9.618125,0.469410283,643.5737203,18165.95679,10.783
Traprock,2020-10-10,2020,9.793791667,11.52988765,0.323127719,9.112979167,0.448674112,637.5546951,17910.86185,9.992
Traprock,2020-10-11,2020,10.10204167,11.80731564,0.318518255,8.133416667,0.427289014,631.5412388,17656.38637,9.008
Traprock,2020-10-12,2020,9.544927083,11.66067109,0.421674111,8.639552083,1.237563017,625.5360159,17402.63376,9.1
Traprock,2020-10-13,2020,10.11954167,11.82165073,0.449607715,8.074854167,1.383778096,619.5417005,17150.28616,8.542
Traprock,2020-10-14,2020,9.915822917,12.03928533,0.484678805,7.323552083,1.884336881,613.560973,16906.08288,7.743
Traprock,2020-10-15,2020,10.51640625,12.24217978,0.53285135,6.665,2.489461424,607.596518,16665.71572,7.286
Traprock,2020-10-16,2020,10.98233333,12.65124598,0.458485082,5.364239583,1.478137999,601.6607418,16426.40542,5.777
Traprock,2020-10-17,2020,11.068125,12.88992246,0.443795864,4.640104167,1.32283794,595.7734648,16188.25096,5.036
Traprock,2020-10-18,2020,11.33675,12.89525288,0.450174891,4.624833333,1.388468069,589.9080007,15951.35096,5.026
Traprock,2020-10-19,2020,11.44398214,13.00494962,0.423899379,4.299107143,1.129683799,584.0669825,15715.80356,4.456
