site,date,Year,GPP_mean,GPP_sd,GPP_2.5pct,GPP_50pct,GPP_97.5pct,ER_mean,ER_sd,ER_2.5pct,ER_50pct,ER_97.5pct,K600_daily_mean,K600_daily_sd,K600_daily_2.5pct,K600_daily_50pct,K600_daily_97.5pct,warnings,errors,AR_mean,AR_2.5pct,AR_97.5pct,HR_mean,HR_2.5pct,HR_97.5pct
Silver,2020-09-30,2020,2.180018719,0.244659456,1.67107566,2.192590859,2.636418358,-24.57010271,1.680457721,-27.52692142,-24.5954149,-21.25574639,59.20629371,3.948552846,51.28426496,59.23020668,66.24463488,NA,NA,-1.526013103,-1.700414601,-1.264410857,-23.04408961,-22.86968811,-23.30569186
Silver,2020-10-01,2020,1.354076246,0.241481458,0.868437506,1.36798639,1.813710424,-14.71338052,1.475187882,-17.30165018,-14.73810441,-11.77778085,44.97102469,4.278082867,36.4220073,44.9022535,52.32828593,NA,NA,-0.947853372,-1.056179472,-0.785364223,-13.76552715,-13.65720105,-13.9280163
Silver,2020-10-02,2020,1.706264322,0.250153911,1.199596009,1.706428179,2.151804113,-14.68250428,1.246016131,-16.73030378,-14.64272446,-12.16859051,48.13160612,3.789535798,40.50155213,48.00748904,54.16846688,NA,NA,-1.194385025,-1.330886171,-0.989633307,-13.48811926,-13.35161811,-13.69287097
Silver,2020-10-03,2020,2.195620849,0.234724416,1.697903487,2.214835853,2.64822748,-16.02290816,1.048959857,-17.79029617,-16.0458171,-13.83078992,53.17944238,3.32173016,46.36584505,53.18151418,58.48395897,NA,NA,-1.536934594,-1.712584262,-1.273460092,-14.48597357,-14.3103239,-14.74944807
Silver,2020-10-04,2020,2.260005528,0.233157577,1.80754591,2.273129626,2.721209015,-17.60389982,1.167587105,-19.62306001,-17.64233469,-15.32458388,58.1373444,3.736837391,50.95393053,58.1745213,64.45469871,NA,NA,-1.58200387,-1.762804312,-1.310803206,-16.02189595,-15.84109551,-16.29309662
Silver,2020-10-05,2020,2.709706603,0.266307301,2.21248158,2.708535277,3.203095838,-16.84516355,0.971940868,-18.70974033,-16.87336949,-15.03393565,45.80171315,2.469821405,41.11677344,45.69737131,50.92704979,NA,NA,-1.896794622,-2.113571151,-1.57162983,-14.94836893,-14.7315924,-15.27353372
Silver,2020-10-06,2020,2.361944525,0.224025955,1.909870406,2.347795433,2.813029117,-13.47082606,0.857663804,-15.11944464,-13.47730412,-11.94081399,32.90099426,1.952776798,29.52660818,32.9471844,36.58100585,NA,NA,-1.653361167,-1.842316729,-1.369927824,-11.81746489,-11.62850933,-12.10089824
Silver,2020-10-07,2020,2.112353598,0.227773233,1.602441252,2.093665856,2.545942676,-14.79586794,0.822844776,-16.49018829,-14.69905466,-13.23590325,40.89284142,2.095137166,36.99225716,40.69162121,45.18403612,NA,NA,-1.478647518,-1.647635806,-1.225165087,-13.31722043,-13.14823214,-13.57070286
Silver,2020-10-08,2020,1.817862211,0.236583397,1.380264224,1.818551016,2.262168446,-10.20983515,0.754671443,-11.66964636,-10.22169055,-8.775021708,29.95361815,1.966067537,26.60670398,29.997483,33.81668832,NA,NA,-1.272503548,-1.417932525,-1.054360082,-8.937331601,-8.791902624,-9.155475066
Silver,2020-10-09,2020,2.312558774,0.243180445,1.875047978,2.304118747,2.803134833,-12.26053817,0.856404122,-13.99652997,-12.27298543,-10.71244599,28.13129669,2.027887216,24.61720811,28.18688175,32.02967623,NA,NA,-1.618791142,-1.803795844,-1.341284089,-10.64174703,-10.45674232,-10.91925408
Silver,2020-10-10,2020,1.280165499,0.202638778,0.852576806,1.29184362,1.679532413,-9.263095516,0.735881695,-10.79312479,-9.226055401,-7.754309795,25.42673997,1.883575062,22.02981978,25.46025444,29.26233848,NA,NA,-0.896115849,-0.998529089,-0.742495989,-8.366979667,-8.264566427,-8.520599527
Silver,2020-10-11,2020,2.355236646,0.220472802,1.911998101,2.345110874,2.777895195,-9.80213201,0.631474823,-11.0488391,-9.78469638,-8.681102165,25.6918825,1.48553712,22.7841046,25.60965036,28.65980358,NA,NA,-1.648665652,-1.837084584,-1.366037255,-8.153466358,-7.965047426,-8.436094755
Silver,2020-10-12,2020,0.338108995,0.186906605,-0.063360454,0.353185458,0.671955531,-1.827979424,0.394634226,-2.619220809,-1.822121593,-1.079947395,0.360453942,0.284936037,0.014694523,0.300978332,1.012956777,NA,NA,-0.236676297,-0.263725016,-0.196103217,-1.591303127,-1.564254407,-1.631876206
Silver,2020-10-13,2020,-0.546295886,0.196804991,-0.893961812,-0.55624739,-0.128798411,-1.842306683,1.204515976,-4.504319405,-1.794763865,0.485739919,1.590527851,0.742332529,0.250532032,1.572249562,3.20899253,NA,NA,0.382407121,0.426110791,0.316851614,-2.224713803,-2.268417474,-2.159158297
Silver,2020-10-14,2020,-0.132243773,0.198543473,-0.527120434,-0.123075257,0.220212889,-3.164242377,1.145335113,-5.233542681,-3.14649697,-0.706542076,1.704479323,0.606198543,0.410622412,1.69385837,2.767698466,NA,NA,0.092570641,0.103150143,0.076701389,-3.256813018,-3.26739252,-3.240943765
Silver,2020-10-15,2020,0.265225474,0.175138333,-0.078650876,0.267232093,0.613403222,-3.657405409,1.221354259,-6.07322735,-3.604670542,-1.273607661,2.091458717,0.709809329,0.729199442,2.077038911,3.460359049,NA,NA,-0.185657832,-0.20687587,-0.153830775,-3.471747577,-3.450529539,-3.503574634
Silver,2020-10-16,2020,-0.391294124,0.17606906,-0.75378637,-0.383869783,-0.047884686,-10.24116745,1.928259084,-13.7668255,-10.04538181,-6.990549431,6.938345566,1.180308725,4.993297088,6.818934523,9.09639286,NA,NA,0.273905887,0.305209417,0.226950592,-10.51507334,-10.54637687,-10.46811804
Silver,2020-10-17,2020,0.678586049,0.189599157,0.301120952,0.680054366,1.05791004,-20.74261406,2.774696427,-25.62342805,-20.5298228,-15.80480091,13.14831656,1.807328453,9.896832518,13.00991113,16.3197003,NA,NA,-0.475010235,-0.529297119,-0.393579909,-20.26760382,-20.21331694,-20.34903415
Silver,2020-10-18,2020,-0.412603854,0.21912029,-0.810696468,-0.399130438,0.013867049,-11.32155761,1.912160928,-14.60817054,-11.2198497,-7.94765287,7.252137999,1.197378551,5.194602748,7.150586257,9.437337392,NA,NA,0.288822698,0.321831006,0.239310235,-11.61038031,-11.64338862,-11.56086785
Silver,2020-10-19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data don't end when expected; NAs in depth; NAs in discharge,NA,NA,NA,NA,NA,NA
Tobacco,2020-07-29,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data don't start when expected,NA,NA,NA,NA,NA,NA
Tobacco,2020-07-30,2020,1.000339982,0.334564757,0.314208249,0.986791496,1.646060054,-10.8804712,1.307525342,-13.62233453,-10.76586722,-8.568685779,10.65660684,1.218617205,8.442425529,10.55723022,13.20165208,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-07-31,2020,1.035785082,0.337237917,0.373413176,1.036163168,1.707798798,-12.15477242,1.404763931,-15.09301311,-12.11353418,-9.39317321,10.57804571,1.21437308,8.226975231,10.56075928,13.05153629,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-01,2020,1.817981505,0.34327234,1.162356309,1.818382631,2.506473017,-13.8580949,1.407818379,-16.80309533,-13.86060976,-11.12204788,10.37988819,1.03842547,8.36415646,10.3513257,12.48677068,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-02,2020,-0.303151114,0.313565374,-0.908397763,-0.303809242,0.283576511,-8.396187154,1.32022632,-10.71388278,-8.458921566,-5.544771514,8.805004076,1.263854855,6.015484674,8.899296992,10.96365459,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-03,2020,0.856427939,0.32380319,0.195321957,0.864713709,1.46324307,-8.18155268,1.007055829,-10.24042269,-8.121037826,-6.310261871,10.91516937,1.230145552,8.713003635,10.85177819,13.50336977,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-04,2020,1.717800379,0.349445899,1.029815443,1.708987246,2.401660099,-8.968300378,1.104077767,-11.26781856,-8.942139311,-7.019566086,10.97051403,1.315770127,8.678989778,10.8694319,13.69132041,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-05,2020,1.787903819,0.342543381,1.102423764,1.791801893,2.470175525,-8.884182973,1.019938141,-10.84897873,-8.880491044,-6.773826521,10.06691071,1.121177391,7.724017114,10.10516074,12.2370429,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-06,2020,2.524828798,0.385488716,1.761036218,2.51743531,3.289374554,-9.702603396,1.156047263,-11.95940834,-9.742950066,-7.387648426,9.861699354,1.152141079,7.546038533,9.906987859,12.00970007,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-07,2020,0.792223096,0.311930792,0.179800089,0.792995195,1.403465437,-8.86345069,1.104303583,-11.02480356,-8.812228796,-6.739135255,10.62112758,1.227079221,8.284559632,10.54456036,13.10423083,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-08,2020,0.936163501,0.312813826,0.325115087,0.938307602,1.555253489,-11.02370475,1.245069676,-13.69840483,-10.91174584,-8.756383315,11.20732005,1.226826972,9.064040308,11.05771045,13.94724103,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-09,2020,0.351450337,0.35027918,-0.339071613,0.341607012,1.037959291,-1.705941817,1.069693939,-3.973472987,-1.637082578,0.162144103,1.46074081,0.769201477,0.214521443,1.402305095,3.070943999,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-10,2020,0.215235616,0.309606261,-0.389388075,0.21814798,0.820766658,-3.580224612,1.037422346,-5.642933571,-3.542435576,-1.55127163,4.360925058,1.152162965,2.153920786,4.32827951,6.661587457,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-11,2020,0.296379805,0.302575643,-0.266546168,0.284938631,0.920253863,-5.873175185,0.871902348,-7.600264508,-5.850881332,-4.174497581,8.999103566,1.214847574,6.689583387,8.987984644,11.44339968,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-12,2020,0.476472655,0.304801601,-0.120643323,0.478117796,1.0714211,-6.635300402,0.817983421,-8.302895131,-6.628124827,-5.058584688,11.05250604,1.236683039,8.74798265,10.99368559,13.52238627,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-13,2020,0.912361126,0.316886026,0.268152662,0.910051612,1.519063662,-7.392926197,0.899216155,-9.160594933,-7.36155317,-5.619325455,11.15869088,1.249607642,8.866859007,11.07622655,13.70979626,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-14,2020,0.400994734,0.307829372,-0.190050369,0.390176865,1.010788311,-7.527423291,0.998436751,-9.623579048,-7.451011147,-5.76355576,11.34241008,1.328439366,9.055239974,11.20655408,14.37173899,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-15,2020,0.674506993,0.303196364,0.042246814,0.675104132,1.284090667,-9.235102792,1.118718439,-11.64329144,-9.194149174,-7.169648861,11.14808175,1.272686959,8.828148504,11.06867078,14.04970614,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-16,2020,1.364646258,0.315296096,0.76219947,1.359837878,1.985405086,-10.14639413,1.150566085,-12.53305862,-10.07333117,-8.051695556,10.8736124,1.1912675,8.763239803,10.79897735,13.42794854,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-17,2020,1.951282657,0.342711518,1.250714197,1.950308567,2.599564579,-10.42229183,1.153706863,-12.70179388,-10.41166497,-8.134876368,10.34460716,1.117691906,8.08284016,10.31546133,12.57573742,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-18,2020,2.412598567,0.340791981,1.753317084,2.422343568,3.081253695,-10.45211855,1.17481159,-12.68234304,-10.48528216,-8.062082368,9.113395705,1.042576401,7.004795866,9.123032125,11.03295128,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-19,2020,1.170301151,0.313215324,0.560358463,1.167797411,1.779083284,-6.485510957,1.370525023,-9.215014457,-6.445492247,-3.854029912,4.126109945,0.926695438,2.400399133,4.089091923,5.947065289,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-20,2020,0.931760487,0.319975868,0.322840141,0.939303776,1.576321541,-11.4423088,1.634566662,-14.77311407,-11.41162886,-8.384641519,9.530271596,1.321970185,7.151678137,9.471299359,12.29004207,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-21,2020,0.913378846,0.299120469,0.360116488,0.90998099,1.503353341,-10.11916767,1.240427003,-12.64021467,-10.04317383,-7.872262393,10.8971127,1.22316241,8.643182783,10.82007734,13.39341063,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-22,2020,1.235212684,0.29932356,0.639822386,1.241177072,1.817101438,-11.4871681,1.337264806,-14.35601957,-11.38938066,-9.111549128,11.5613945,1.331428398,9.309006467,11.45232173,14.58812993,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-23,2020,1.779366718,0.314746991,1.171672172,1.774967579,2.392597846,-12.28029633,1.224112575,-14.81935012,-12.1705769,-9.950547289,10.69270769,1.052619042,8.714568072,10.6161905,12.93808833,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-24,2020,2.534734694,0.356221482,1.849629336,2.52766215,3.284640891,-14.80525779,1.45855461,-17.8922801,-14.74161178,-12.16753106,10.61347501,1.048313497,8.680256222,10.57392859,12.80176328,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-25,2020,2.706530739,0.344052147,2.048603493,2.710921219,3.364514229,-14.09473981,1.38539637,-16.66707991,-14.158832,-11.39622946,9.239868325,0.926825013,7.407834798,9.262809545,10.9537637,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-26,2020,4.028340478,0.382662783,3.267371373,4.022371881,4.773074335,-17.47632943,1.500682031,-20.31194562,-17.52965846,-14.45777499,10.37705475,0.910414722,8.523437272,10.37858663,12.1423988,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-27,2020,3.279427801,0.387354879,2.529735342,3.281072136,4.045552367,-15.97016692,1.560031832,-18.86840559,-16.01158776,-12.95025391,9.635757307,0.947743915,7.716224709,9.657646894,11.35796552,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-28,2020,0.701091368,0.290639321,0.172284827,0.693153273,1.282025693,-8.29518433,2.15400121,-12.78319379,-8.29403036,-4.264682969,4.300737056,1.123088979,2.212484052,4.297480111,6.622853817,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-29,2020,2.188129769,0.36031421,1.514410333,2.188122198,2.924141095,-13.14442385,1.734921456,-16.57622801,-13.09012919,-9.747626613,8.022747527,1.039387284,5.940802406,7.985560395,10.11633152,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-30,2020,3.159690207,0.358800656,2.447815322,3.171123363,3.841710416,-13.89449497,1.342700516,-16.38421704,-13.94172694,-11.17233621,9.646716533,0.936861109,7.746753259,9.674022549,11.35145912,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-08-31,2020,1.009008508,0.291281346,0.44573144,1.008290448,1.590485031,-8.993164755,1.513494624,-11.8556419,-9.025108894,-5.937726081,6.105058105,1.026836725,4.009275925,6.116115976,7.966130092,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-01,2020,1.862012072,0.312258193,1.249923009,1.860861348,2.469911206,-10.32276492,1.102360114,-12.50004805,-10.29348087,-8.166381465,9.693519421,0.964140445,7.804225242,9.684850264,11.60319777,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-02,2020,2.889716096,0.366070328,2.159751336,2.896460315,3.59298034,-10.22973763,1.111527836,-12.21888169,-10.31300816,-7.918585994,9.551791813,1.057275645,7.256107579,9.627528564,11.38880588,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-03,2020,3.610790994,0.443934841,2.772851634,3.604883539,4.517892683,-13.24790927,1.462737196,-16.34823185,-13.16049562,-10.66903302,11.35283858,1.2523789,9.14841448,11.24197396,14.07083162,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-04,2020,0.581396068,0.27263774,0.021293134,0.575701712,1.138634626,-8.287956873,1.073490028,-10.20158131,-8.378951239,-6.018141331,9.595920535,1.132672348,7.125130347,9.69232388,11.57027916,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-05,2020,0.650509705,0.282955667,0.118315956,0.647765262,1.19498987,-8.797570831,0.971175157,-10.77771763,-8.786273564,-6.933111953,10.66527287,1.09936541,8.524376055,10.61798047,13.03211674,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-06,2020,0.506138003,0.280661512,-0.049508331,0.503732757,1.054248422,-9.700371421,1.175149735,-12.33959942,-9.583763265,-7.697617896,11.21297674,1.294520623,9.082638918,11.05827495,14.12597542,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-07,2020,1.051852737,0.279751009,0.499558282,1.051052606,1.616925791,-9.559112131,1.087030261,-11.80528182,-9.535924958,-7.500455404,10.75129452,1.187426751,8.474225929,10.6968914,13.255261,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-08,2020,1.044570212,0.293699097,0.482590552,1.043307451,1.610112529,-9.885033107,1.226537912,-12.57316262,-9.822990145,-7.725973211,11.27389141,1.33851441,8.972242257,11.15638231,14.23931852,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-09,2020,1.074967845,0.282070923,0.515684755,1.081707449,1.619680559,-10.04930541,1.200644295,-12.59243937,-9.96231185,-7.935636047,11.18021295,1.270429805,8.993168293,11.07726971,13.84942256,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-10,2020,1.502141176,0.30947992,0.893219292,1.509775458,2.118006357,-9.826135357,1.170567082,-12.32478925,-9.758599352,-7.821111248,11.4188415,1.307047445,9.08105122,11.32991744,14.29920399,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-11,2020,1.556534245,0.291343301,0.987691555,1.548919148,2.126028411,-9.426089741,1.090410181,-11.90454473,-9.350190466,-7.53485624,11.21458633,1.241353421,9.058555335,11.13189636,13.96974887,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-12,2020,0.913242234,0.315971127,0.314044949,0.909319232,1.544368627,-8.484835689,1.563923345,-11.74785126,-8.382276672,-5.789645564,8.693354615,1.547634084,5.990604855,8.604174863,11.88341108,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-13,2020,0.44696192,0.270278018,-0.081245392,0.444394291,0.989336332,-6.396438466,0.896730986,-8.129319727,-6.391234593,-4.511110484,9.292519891,1.161865021,6.883279547,9.259669576,11.63811465,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-14,2020,1.253091546,0.292375354,0.687554941,1.253190714,1.84235206,-7.367147174,0.90129559,-9.383536403,-7.289164725,-5.787476869,11.53205726,1.280598684,9.429229743,11.38961629,14.37867226,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-15,2020,2.289962361,0.340931231,1.654870407,2.285806904,2.977820956,-7.927538606,0.925705615,-9.882877428,-7.857841993,-6.305316279,11.7996217,1.3284012,9.623729482,11.64772945,14.66440806,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-16,2020,2.998356641,0.430182078,2.186739884,2.989772908,3.888542424,-9.191156166,1.18525519,-11.84196845,-9.12886372,-7.085899149,12.45210484,1.582471195,9.858163263,12.33878448,16.00352621,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-17,2020,0.494679392,0.269130712,-0.019524088,0.493601478,1.023873879,-7.841634712,0.998840862,-9.881243261,-7.804561066,-5.950589868,11.10140222,1.295185931,8.751307289,11.00229757,14.02646176,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-18,2020,0.414175318,0.266814039,-0.126345688,0.414497264,0.936066334,-7.908607202,0.956125812,-9.99008453,-7.893050752,-6.068453621,10.92494349,1.234559173,8.673656776,10.85850153,13.51976697,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-19,2020,0.370634041,0.260507287,-0.152161027,0.370172891,0.86167919,-8.322762079,1.055015403,-10.46390814,-8.252939466,-6.44360528,11.25534237,1.306533963,9.003823667,11.17420081,14.11790761,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-20,2020,0.644498912,0.257118953,0.150085476,0.645253407,1.142455588,-7.391383355,0.861424574,-9.117820188,-7.34675242,-5.804671277,10.98550581,1.199638634,8.890276387,10.91421958,13.48284246,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-21,2020,1.084651654,0.269479352,0.556404894,1.08777001,1.578855087,-7.421315076,0.879230624,-9.278323313,-7.35931009,-5.886103866,11.20179891,1.265290605,9.002452222,11.08253347,13.90997473,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-22,2020,1.393593023,0.281564077,0.821416469,1.390373227,1.946428485,-8.643044059,1.046765471,-10.96265081,-8.582942427,-6.801752142,11.30831299,1.331894529,8.998440836,11.1741035,14.23019341,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-23,2020,1.799093912,0.309245242,1.199676386,1.80328494,2.414113224,-10.19410179,1.25801692,-12.66997161,-10.17721814,-7.895167552,11.33075283,1.403888776,8.771027749,11.30401368,14.28662943,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-24,2020,1.322914867,0.308288542,0.730758973,1.331790531,1.915315186,-9.8208953,1.221758278,-12.25012397,-9.800310494,-7.433741654,10.68837269,1.25007673,8.279059507,10.66783651,13.25134569,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-25,2020,0.910458979,0.335362254,0.265167149,0.908711527,1.57908786,-5.223048723,1.473339106,-8.085268398,-5.198910837,-2.430986229,3.762090279,1.081914457,1.636406147,3.749629632,5.823192594,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-26,2020,0.356522385,0.271121126,-0.166433239,0.356845521,0.88090467,-7.287751976,1.98234068,-11.68965742,-7.087366863,-3.963013218,6.00732927,1.590347832,3.35386092,5.832554374,9.475962647,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-27,2020,0.12950498,0.255337543,-0.373811567,0.118349946,0.628701407,-7.534605453,1.314535731,-10.28707792,-7.489028739,-5.064085263,7.643325964,1.270350952,5.225400268,7.583037474,10.36954502,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-28,2020,0.285018341,0.256253532,-0.222195422,0.289296206,0.773612242,-9.4420375,1.246362907,-12.08918044,-9.356648796,-7.253033086,10.90606832,1.377230625,8.469527297,10.80377586,13.76563028,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-29,2020,0.410881792,0.262533555,-0.119287408,0.405610446,0.922407611,-9.960541298,1.316044721,-12.96001812,-9.829693444,-7.722151825,11.32792084,1.425298426,8.890890911,11.13979166,14.54866663,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-09-30,2020,0.144386557,0.239917374,-0.322182081,0.145100623,0.647283043,-9.023923266,1.170903269,-11.56521403,-8.947571567,-6.925395207,10.79993573,1.286336135,8.529049463,10.6740294,13.58620705,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-01,2020,0.23785266,0.251170071,-0.253101763,0.232070472,0.748558159,-6.83214349,0.917262363,-8.774193126,-6.777561945,-5.144151323,10.50130579,1.258099528,8.317251935,10.3676707,13.33726297,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-02,2020,0.106190744,0.250029657,-0.389502035,0.099234253,0.595692488,-5.92944049,0.939448712,-7.863149049,-5.902839981,-4.16613981,10.12269725,1.42941901,7.516772665,10.03846001,13.19004756,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-03,2020,0.335160811,0.248317582,-0.131475064,0.337177861,0.841635929,-5.918642586,0.912975263,-8.00656589,-5.869857941,-4.298476894,10.55715322,1.430622226,8.136155114,10.38283727,13.8107557,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-04,2020,0.350180824,0.242500386,-0.108263647,0.343774158,0.844256742,-6.086890241,0.86067589,-7.941368224,-6.057762626,-4.502909264,11.40453634,1.429593011,8.842711981,11.27125447,14.60502906,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-05,2020,0.555573613,0.247627181,0.065522134,0.555850103,1.015490441,-6.078652567,0.834666425,-7.845848987,-6.072658346,-4.49920249,11.71554815,1.424246104,9.121408332,11.63850039,14.71654759,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-06,2020,0.776245903,0.252498215,0.304430352,0.780203739,1.262805438,-6.637994475,0.820214942,-8.288270057,-6.595149593,-5.165324706,10.85683919,1.27693582,8.644533337,10.75219977,13.51519084,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-07,2020,0.779416208,0.268999491,0.238891658,0.775176492,1.31464879,-7.676767325,1.021785204,-9.728600629,-7.606924175,-5.839152578,11.56814118,1.428399875,9.110101145,11.41059976,14.46624944,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-08,2020,1.093223124,0.262327781,0.581383046,1.084849247,1.609779181,-7.724547741,0.938039079,-9.725594587,-7.647442373,-6.120229201,11.60517816,1.296389952,9.451877758,11.45384085,14.37691739,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-09,2020,0.99917415,0.297858748,0.442261729,0.998716727,1.609977726,-6.998014107,1.196415339,-9.564614186,-6.927018137,-4.834215111,9.76605972,1.568456485,6.975558537,9.583536344,13.33995885,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-10,2020,1.058252136,0.271875066,0.5262681,1.063142065,1.587775017,-8.676692136,1.122911016,-11.16383064,-8.594734345,-6.673883214,11.75097393,1.435934495,9.255973082,11.6525704,15.01117884,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-11,2020,1.21828932,0.285651895,0.677283767,1.207009285,1.802153832,-8.61721859,1.124865156,-10.96073673,-8.514288176,-6.620791473,11.49033725,1.365586042,9.091433698,11.33434086,14.36407659,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-12,2020,-0.133828496,0.297860535,-0.709217392,-0.14659565,0.463011793,-2.683874405,1.290307517,-5.321975436,-2.603830033,-0.357527949,2.789745674,1.224323291,0.575988398,2.722648481,5.306446598,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-13,2020,0.15986016,0.23575091,-0.304444285,0.162408438,0.608092985,-3.587060832,1.018614478,-5.704428553,-3.523411795,-1.774179793,5.460577808,1.434894812,2.951182199,5.370708359,8.52571549,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-14,2020,0.11184923,0.238221665,-0.361785165,0.106188993,0.575034293,-3.336374979,1.111739062,-5.743935859,-3.292877561,-1.362993,4.529409092,1.481416165,1.940150935,4.487298684,7.834390919,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-15,2020,0.020083387,0.227086349,-0.436646191,0.020963986,0.46104107,-3.035303073,1.12783288,-5.41892037,-2.980768834,-0.944853312,4.382744899,1.48075197,1.732824466,4.296527412,7.521298356,NA,NA,NA,NA,NA,NA,NA,NA
Tobacco,2020-10-16,2020,0.064805612,0.232435411,-0.395168536,0.064818652,0.525536652,-3.2783547,0.979871305,-5.400530357,-3.248721844,-1.531613283,5.600539091,1.518368518,2.85984861,5.494551526,8.808873488,NA,NA,NA,NA,NA,NA,NA,NA
